4.610501974821090698e-02
1.385461445897817612e-02
8.635368347167968750e-01
7.388561964035034180e-02
-9.034694433212280273e-01
1.527012825012207031e+00
-6.024323031306266785e-02
-9.144498705863952637e-01
1.530903339385986328e+00
1.940570771694183350e-01
-1.111418247222900391e+00
1.490026473999023438e+00
-1.923707276582717896e-01
-1.117387175559997559e+00
1.498518705368041992e+00
8.311910182237625122e-02
-3.032703697681427002e-01
4.117282629013061523e-01
-8.335320651531219482e-02
-3.752977252006530762e-01
5.139794945716857910e-01
8.481203019618988037e-02
-2.348843365907669067e-01
2.458748072385787964e-01
-8.883412182331085205e-02
-2.697114050388336182e-01
2.976368665695190430e-01
2.463542670011520386e-01
6.612315177917480469e-01
-1.813209891319274902e+00
-3.156396746635437012e-01
7.512717843055725098e-01
-1.918542981147766113e+00
6.782785058021545410e-01
-3.745705783367156982e-01
-1.786252379417419434e+00
-7.261931300163269043e-01
-3.168718814849853516e-01
-1.838533163070678711e+00
5.504875779151916504e-01
4.284142702817916870e-02
4.066777229309082031e-01
