6.628231704235076904e-02
3.058422170579433441e-02
1.551055908203125000e-01
1.159248966723680496e-02
3.721361607313156128e-02
6.497125327587127686e-02
1.221853494644165039e-02
3.953253105282783508e-02
6.588036566972732544e-02
2.728751301765441895e-02
3.681914880871772766e-02
6.562244892120361328e-02
2.664716914296150208e-02
3.626444563269615173e-02
6.612789630889892578e-02
4.757070541381835938e+00
1.024729824066162109e+01
1.216303730010986328e+01
4.553167343139648438e+00
1.021569252014160156e+01
1.187175846099853516e+01
6.242641925811767578e+00
1.425303936004638672e+01
1.004938888549804688e+01
6.088325023651123047e+00
1.404833316802978516e+01
9.541502952575683594e+00
1.832019567489624023e+00
2.485090494155883789e+00
2.985170125961303711e+00
1.817128181457519531e+00
2.565785408020019531e+00
3.041981458663940430e+00
1.968135356903076172e+00
2.473299503326416016e+00
3.291382312774658203e+00
1.966103553771972656e+00
2.487535476684570312e+00
3.325150966644287109e+00
2.474233806133270264e-01
4.100313037633895874e-02
2.412811368703842163e-01
