orint,dof_p,dof_v,v,p,omgea
0.0,0.0,1.0,0.0,-1.0,1.8,0.0,-1.0,1.8,0.0,-1.0,1.8,0.0,-1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4275966e-09,-5.741788e-10,-0.1962,-1.7836177e-11,-6.25862e-12,0.36754772,8.052237e-08,4.302178e-09,3.8514445e-09
0.0,0.0,1.0,4.4047047e-10,-1.0,1.8,-1.9098838e-10,-1.0,1.8,1.0650199e-09,-1.0,1.8,-1.09657304e-10,-1.0,1.8,2.0184073e-08,3.906168e-08,-5.77726e-09,-2.1991381e-08,-3.1365707e-10,-6.235734e-11,6.654038e-08,3.380075e-08,-3.0665554e-08,-3.5873887e-10,-1.227457e-09,-1.863237e-08,0.047099072,-0.0029135714,-0.20751622,0.00035236523,-4.4914975e-07,0.362862,-0.35144052,-0.2861977,0.18501662
0.0012137436,-0.0017627225,0.9999972,4.918343e-06,-0.9532038,1.6684463,0.0086492775,-0.94334495,1.6201086,0.0041375575,-0.9790455,1.6766632,-0.025167743,-0.98919344,1.6785641,0.08993094,4.993049,-14.498306,0.11427735,5.7715964,-19.01346,0.59273946,1.566714,-13.307585,-3.5382442,0.30954564,-13.132815,0.034250103,-0.012688038,-0.37705946,0.0011432001,-0.00029485163,0.35742176,-0.41568336,0.008486835,0.11032324
-5.6614015e-05,-0.008657489,0.99996203,0.006954005,-0.79659253,1.3129599,-0.033409998,-0.82822776,1.3537093,0.056666832,-0.9143279,1.3040364,-0.13339292,-0.942723,1.3197365,1.0045878,6.81811,-13.637707,-3.1816318,4.680081,-8.655163,3.8511868,1.8163308,-15.526858,-6.5295486,1.037464,-14.362999,0.07178102,0.0037443605,-0.6054696,0.0023087456,-0.00025384309,0.34543633,0.45592156,0.077034816,0.013131678
0.004834125,-0.00077096466,0.99998766,0.02563481,-0.8411306,1.380194,-0.051022347,-0.84850764,1.39533,0.08910315,-0.98061156,1.3579967,-0.16832663,-1.0209123,1.3682661,0.55813324,-2.8478827,4.480578,0.37869802,-3.1374094,4.905703,0.5930297,-2.6106954,3.8436372,0.15195519,-3.1550188,4.4179764,0.20949507,-0.0029942866,-0.53231096,0.0056473496,-0.00018308134,0.33392978,0.50437796,-0.9168917,0.25753668
0.019357165,0.008475904,0.99977666,0.036937095,-0.9014254,1.441022,-0.041951727,-0.9155054,1.4618987,0.09987746,-1.06603,1.4490676,-0.17034543,-1.1163808,1.46655,0.6139924,-2.7312894,2.1448085,0.49095032,-3.0802598,2.3520017,0.5611565,-3.9566593,3.777963,-0.14507553,-4.815372,4.3373866,0.24019343,0.019928956,0.04939498,0.010340333,0.00015964192,0.33106187,0.00031126023,-0.2990918,0.17978027
0.030717146,0.015391196,0.9994096,0.046460237,-0.9253596,1.4419184,-0.032948148,-0.9445205,1.4646181,0.10577746,-1.1054825,1.4704541,-0.17022252,-1.163548,1.4926842,0.11045404,-0.46987084,-0.75113285,0.1374867,-0.5619767,-0.8665487,-0.08205354,-0.56494737,-0.60101354,-0.14868268,-0.4713239,-0.7522199,0.20734479,0.02998009,0.2616332,0.014634608,0.00066282647,0.3350743,-0.18301755,1.6315234,-0.07944653
0.0075892573,0.01204417,0.99989855,0.0446609,-0.9141133,1.4405825,-0.03452755,-0.9305008,1.4581232,0.10049515,-1.0506536,1.4073038,-0.16645958,-1.1041024,1.4250863,-0.08628013,0.75096,0.33121762,-0.108249396,0.94220823,0.15267953,-0.24468893,3.9040632,-4.1630664,0.3417208,4.274392,-4.4553437,0.15795138,0.037266154,0.16080277,0.018093824,0.0013506842,0.3388649,-0.13399896,1.558816,0.01431181
-0.023344053,0.008150659,0.9996941,0.042697687,-0.90004283,1.4511522,-0.036485486,-0.9123809,1.4625909,0.12687272,-1.0085803,1.4420148,-0.20296672,-1.061884,1.4725697,0.022902492,0.33867735,1.1037164,-0.03340298,0.5128262,0.76094264,1.8081983,2.2669919,2.0074632,-2.3859162,2.3031633,2.59662,0.15524085,0.024022685,0.16990052,0.021365266,0.0019748632,0.34230754,0.0022732804,0.45724195,0.09472375
-0.04051493,0.009357355,0.999135,0.046111334,-0.8879552,1.4454874,-0.032845166,-0.9001885,1.4543921,0.17790882,-0.98308367,1.4188548,-0.27647203,-1.052518,1.4684209,0.09133247,0.2882595,-0.43268228,0.124845475,0.3743831,-0.69383025,2.7633584,0.21815926,-1.4550244,-4.336501,-0.53210866,-0.8210122,0.093670964,-0.0039038858,0.23588555,0.02390116,0.0020587915,0.34690833,-0.011804821,-0.07886506,-0.1418199
-0.044961136,0.009340323,0.99894494,0.04556361,-0.8716576,1.4144607,-0.0325967,-0.88331246,1.4238887,0.23182465,-0.93734676,1.2996974,-0.3409195,-1.0057062,1.3562708,-0.119761124,0.5460712,-1.5982409,-0.04530718,0.6485579,-1.5496893,2.8508742,1.7041172,-4.544309,-2.8170352,2.0102816,-4.139544,0.057499986,-0.008803959,0.076314256,0.025388516,0.0018525941,0.3494373,-0.16642623,-0.50688285,0.015860936
-0.036141604,0.001997181,0.99934465,0.03704038,-0.8664239,1.3846159,-0.04031659,-0.8741789,1.3888469,0.24541534,-0.9371729,1.3146117,-0.39990458,-1.008029,1.4010946,-0.20122519,-0.015021086,-1.0765591,-0.1690793,0.09094127,-1.2592546,-0.09185213,0.06834562,1.0812877,-2.09729,0.02535581,2.5772898,0.04359471,0.012756877,-0.028659767,0.026407866,0.0019907542,0.34961653,0.30177858,-1.0129768,0.047039084
-0.01862442,0.005787947,0.99980944,0.041145857,-0.8698203,1.3575753,-0.03572186,-0.8798303,1.3643112,0.24514231,-0.9617389,1.3465226,-0.41615096,-1.0233189,1.4118373,0.36114633,-0.5126927,-1.07521,0.33862987,-0.6322632,-0.9150015,-0.08275557,-1.4505839,0.94512546,-0.25098354,-1.2222078,-0.021640059,0.005878759,0.010838571,0.11709361,0.026809782,0.0022663693,0.3509316,0.005541234,-0.66421384,0.00720197
-0.0010405306,0.011998939,0.9999274,0.04785061,-0.8657662,1.3212214,-0.028412238,-0.87902343,1.3328598,0.25300303,-0.9812364,1.3466839,-0.40933272,-1.0049952,1.3176287,-0.0034573972,0.21257032,-1.5514584,0.0629666,0.28367698,-1.565486,0.06281989,-0.7095625,-0.0039060563,-0.08751701,-0.8212467,0.14137006,-0.012297918,0.01033062,0.09511423,0.026682097,0.002450665,0.35310665,0.00024141152,0.52733344,-0.030305218
-0.004991731,0.013046754,0.9999022,0.04917161,-0.8541926,1.3095455,-0.026747972,-0.8676706,1.3217798,0.25241467,-0.96192664,1.324424,-0.4036858,-0.9860103,1.2963183,0.0028712377,0.4052208,0.202176,0.034203023,0.37793213,0.21014883,-0.13372856,1.4990773,-1.4139491,0.33065623,1.5319514,-1.398543,-0.023200722,0.015774177,-0.020392196,0.026301444,0.0027295062,0.3534471,-0.006394237,-0.054645784,-0.025789913
-0.007363266,0.013992719,0.99987495,0.05068113,-0.8514477,1.3102994,-0.025166748,-0.86451983,1.3228459,0.2541282,-0.9559069,1.3176795,-0.3990971,-0.9996933,1.3323246,0.017509121,-0.15743253,0.24695174,0.033697028,-0.10079,0.1583468,0.0721369,-0.11386586,0.35159042,0.2961354,-0.92156255,1.3217592,-0.038750872,0.015695583,0.021107782,0.025658503,0.0030781827,0.3535758,0.20620707,-0.14580178,-0.022142148
